Marque,Modèle,Année,Type de carburant,Puissance fiscale,Kilométrage,Nombre de portes,Première main,État,Boîte à vitesses,Origine,Prix
Honda,Civic,2025,Essence,9 CV,0 - 4 999,,Non,Très bon,Manuelle,,28 000 DH
Volkswagen,Golf 7,2018,Diesel,9 CV,160 000 - 169 999,5,Oui,Excellent,Automatique,Importée neuve,
Fiat,500,2020,Essence,6 CV,120 000 - 129 999,3,Oui,Très bon,Automatique,WW au Maroc,128 000 DH
Ford,Kuga,2021,Diesel,8 CV,110 000 - 119 999,5,Oui,Excellent,Automatique,WW au Maroc,
Chevrolet,Aveo,2007,Essence,9 CV,0 - 4 999,5,Non,Très bon,Manuelle,WW au Maroc,43 000 DH
Kia,Picanto,2021,Essence,6 CV,65 000 - 69 999,,Oui,Très bon,Automatique,WW au Maroc,
Mercedes-Benz,Classe S,2008,Diesel,Plus de 41 CV,140 000 - 149 999,5,Oui,Excellent,Automatique,WW au Maroc,87 000 DH
Fiat,Doblo,2016,Electrique,6 CV,15 000 - 19 999,,,Bon,Manuelle,,85 000 DH
Jeep,Wrangler,2020,Diesel,9 CV,75 000 - 79 999,5,Non,Excellent,Automatique,WW au Maroc,440 000 DH
Volvo,XC60,2020,Diesel,8 CV,180 000 - 189 999,,Non,Bon,Automatique,WW au Maroc,334 000 DH
Peugeot,308,2013,Diesel,6 CV,200 000 - 249 999,5,Non,Excellent,Manuelle,WW au Maroc,92 000 DH
Kia,Picanto,2020,Essence,6 CV,30 000 - 34 999,5,Non,Très bon,Manuelle,WW au Maroc,118 000 DH
Opel,Astra,2012,Diesel,7 CV,180 000 - 189 999,5,Non,Très bon,Manuelle,Dédouanée,85 000 DH
Peugeot,307,2002,Diesel,6 CV,250 000 - 299 999,5,,Très bon,Manuelle,WW au Maroc,58 000 DH
Peugeot,208,2023,Diesel,6 CV,55 000 - 59 999,5,Non,Excellent,Manuelle,WW au Maroc,184 000 DH
Land Rover,Range Rover Evoque,2013,Diesel,8 CV,100 000 - 109 999,5,Non,Excellent,Automatique,WW au Maroc,184 000 DH
Mercedes-Benz,220,2009,Diesel,9 CV,300 000 - 349 999,5,Non,Excellent,Manuelle,Dédouanée,127 000 DH
Dodge,Avenger,2020,Essence,21 CV,170 000 - 179 999,3,Oui,Excellent,Automatique,Dédouanée,480 000 DH
Dacia,Duster,2022,Diesel,6 CV,90 000 - 94 999,5,Oui,Excellent,Automatique,WW au Maroc,179 000 DH
Skoda,Octavia,2020,Diesel,8 CV,85 000 - 89 999,5,Non,Excellent,Manuelle,WW au Maroc,187 000 DH
Dacia,Duster,2023,Diesel,6 CV,40 000 - 44 999,5,Oui,Excellent,Automatique,WW au Maroc,270 000 DH
Hyundai,i30,2020,Diesel,6 CV,100 000 - 109 999,5,,Excellent,Automatique,WW au Maroc,185 000 DH
Audi,Q5,2018,Diesel,8 CV,140 000 - 149 999,5,Non,Très bon,Automatique,WW au Maroc,
Volvo,C70,1999,Essence,11 CV,95 000 - 99 999,3,Oui,Très bon,Automatique,WW au Maroc,
Peugeot,208,2021,Diesel,6 CV,55 000 - 59 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Dacia,Duster,2021,Diesel,6 CV,70 000 - 74 999,5,Oui,Neuf,Manuelle,WW au Maroc,
Audi,Q5,2011,Diesel,8 CV,250 000 - 299 999,5,Non,Excellent,Automatique,Dédouanée,182 000 DH
Renault,Megane,2022,Essence,11 CV,60 000 - 64 999,5,Oui,Excellent,Automatique,WW au Maroc,
Seat,Leon,2020,Diesel,8 CV,90 000 - 94 999,5,Non,Excellent,Manuelle,WW au Maroc,
Mercedes-Benz,EQS,2023,Electrique,26 CV,25 000 - 29 999,5,Oui,Excellent,Automatique,Dédouanée,
Land Rover,Range Rover Sport,2013,Diesel,12 CV,100 000 - 109 999,5,Non,Très bon,Automatique,Importée neuve,
Peugeot,206,2006,Essence,6 CV,15 000 - 19 999,5,Non,Très bon,Manuelle,Importée neuve,
Land Rover,Range Rover Velar,2018,Diesel,8 CV,80 000 - 84 999,5,Oui,Excellent,Automatique,WW au Maroc,390 000 DH
BMW,Série 5,2013,Diesel,8 CV,250 000 - 299 999,5,Non,Excellent,Automatique,WW au Maroc,178 000 DH
Hyundai,Tucson,2017,Diesel,6 CV,140 000 - 149 999,5,Oui,Très bon,Manuelle,WW au Maroc,192 000 DH
Ford,Fiesta,2014,Diesel,6 CV,95 000 - 99 999,,,Excellent,Manuelle,WW au Maroc,100 000 DH
Mercedes-Benz,Classe E,2025,Hybride,9 CV,0 - 4 999,5,Oui,Neuf,Automatique,Importée neuve,
Jeep,Renegade,2017,Diesel,6 CV,10 000 - 14 999,,,Excellent,Automatique,WW au Maroc,160 000 DH
Audi,Q3,2024,Diesel,8 CV,10 000 - 14 999,5,Oui,Excellent,Automatique,Importée neuve,
Citroen,C4,2016,Diesel,6 CV,180 000 - 189 999,5,Non,Excellent,Automatique,WW au Maroc,138 000 DH
Mercedes-Benz,Classe E,2025,Hybride,8 CV,0 - 4 999,5,Oui,Neuf,Automatique,Importée neuve,
BMW,Série 1,2010,Diesel,8 CV,180 000 - 189 999,5,Non,Excellent,Manuelle,WW au Maroc,92 000 DH
Jeep,Grand Cherokee,2015,Diesel,11 CV,170 000 - 179 999,5,Non,Très bon,Automatique,WW au Maroc,150 000 DH
Volkswagen,Golf 5,2005,Diesel,8 CV,30 000 - 34 999,5,Non,Excellent,Manuelle,Dédouanée,79 000 DH
Mercedes-Benz,220,1996,Diesel,9 CV,250 000 - 299 999,5,Non,Bon,Manuelle,Dédouanée,42 000 DH
Mitsubishi,L200,2020,Diesel,9 CV,150 000 - 159 999,3,Non,Excellent,Automatique,WW au Maroc,275 000 DH
Ford,Ka,2015,Essence,7 CV,100 000 - 109 999,3,Non,Excellent,Manuelle,WW au Maroc,75 000 DH
Dacia,Duster,2020,Diesel,6 CV,70 000 - 74 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Peugeot,301,2019,Diesel,6 CV,160 000 - 169 999,5,Oui,Excellent,Manuelle,WW au Maroc,106 000 DH
Land Rover,Range Rover Sport,2018,Diesel,12 CV,85 000 - 89 999,5,Oui,Excellent,Automatique,Importée neuve,
DS,DS7,2019,Diesel,8 CV,70 000 - 74 999,5,Oui,Très bon,Automatique,WW au Maroc,
Ford,Fiesta,2015,Diesel,6 CV,160 000 - 169 999,5,Non,Très bon,Manuelle,WW au Maroc,112 000 DH
BMW,X5,2017,Diesel,9 CV,120 000 - 129 999,,,Excellent,Automatique,,300 000 DH
Hyundai,Kona,2024,Hybride,9 CV,15 000 - 19 999,5,Non,Excellent,Automatique,WW au Maroc,299 000 DH
Citroen,Xsara,2002,Essence,9 CV,300 000 - 349 999,5,Non,Bon,Manuelle,WW au Maroc,50 000 DH
Citroen,C3,2022,Diesel,6 CV,90 000 - 94 999,5,Oui,Très bon,Manuelle,WW au Maroc,142 000 DH
Fiat,Palio,1999,Diesel,7 CV,30 000 - 34 999,5,Non,Très bon,Automatique,WW au Maroc,30 000 DH
Audi,Q5,2022,Diesel,12 CV,90 000 - 94 999,5,Non,Excellent,Automatique,Pas encore dédouanée,520 000 DH
Renault,Clio,2022,Diesel,6 CV,55 000 - 59 999,5,Oui,Excellent,Manuelle,WW au Maroc,155 000 DH
Kia,Picanto,2021,Essence,6 CV,60 000 - 64 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Land Rover,Range Rover,2014,Diesel,9 CV,180 000 - 189 999,5,Non,Très bon,Automatique,WW au Maroc,185 000 DH
Audi,Q5,2018,Essence,17 CV,110 000 - 119 999,5,Non,Très bon,Automatique,Importée neuve,350 000 DH
Peugeot,301,2019,Diesel,6 CV,90 000 - 94 999,5,Oui,Excellent,Manuelle,WW au Maroc,112 000 DH
Fiat,Fiorino,2018,Diesel,6 CV,5 000 - 9 999,5,Non,Très bon,Manuelle,WW au Maroc,99 000 DH
Volkswagen,Caddy,2019,Diesel,8 CV,110 000 - 119 999,5,Non,Neuf,Manuelle,Dédouanée,
Renault,Koleos,2010,Diesel,8 CV,160 000 - 169 999,5,Non,Bon,Manuelle,WW au Maroc,80 000 DH
Peugeot,301,2019,Diesel,6 CV,0 - 4 999,5,Non,Très bon,Manuelle,WW au Maroc,110 000 DH
Peugeot,205,1984,Essence,7 CV,160 000 - 169 999,5,Oui,Bon,Manuelle,WW au Maroc,16 000 DH
Fiat,Palio,2002,Diesel,7 CV,200 000 - 249 999,,Non,Bon,Manuelle,,
Ford,Fiesta,2007,Essence,7 CV,250 000 - 299 999,5,Non,Bon,Manuelle,WW au Maroc,52 000 DH
Audi,A5,2013,Diesel,12 CV,160 000 - 169 999,3,Non,Très bon,Automatique,Dédouanée,
Volkswagen,Touareg,2019,Diesel,12 CV,100 000 - 109 999,5,Non,Très bon,Automatique,WW au Maroc,
Renault,Master,2005,Diesel,8 CV,20 000 - 24 999,5,Non,Très bon,Manuelle,WW au Maroc,110 000 DH
Citroen,C4,2016,Diesel,6 CV,85 000 - 89 999,5,Oui,Très bon,Manuelle,WW au Maroc,121 000 DH
Jeep,Renegade,2019,Diesel,7 CV,100 000 - 109 999,,Oui,Excellent,Automatique,WW au Maroc,
BMW,Série 1,2009,Diesel,8 CV,170 000 - 179 999,3,,Bon,Manuelle,WW au Maroc,95 000 DH
Jeep,Renegade,2020,Diesel,6 CV,100 000 - 109 999,5,Oui,Neuf,Automatique,WW au Maroc,
Renault,Captur,2015,Diesel,6 CV,170 000 - 179 999,5,Non,Excellent,Manuelle,,
Renault,Express,2023,Diesel,6 CV,5 000 - 9 999,5,Oui,Excellent,Manuelle,WW au Maroc,174 000 DH
Volkswagen,Touareg,2023,Diesel,12 CV,40 000 - 44 999,5,Oui,Excellent,Automatique,WW au Maroc,450 000 DH
Dacia,Dokker,2018,Diesel,6 CV,130 000 - 139 999,5,Non,Très bon,Manuelle,WW au Maroc,115 000 DH
Land Rover,Range Rover Evoque,2012,Diesel,9 CV,140 000 - 149 999,5,Non,Excellent,Automatique,WW au Maroc,170 000 DH
Fiat,Punto,2011,Diesel,5 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,
Mercedes-Benz,Classe GLC,2022,Hybride,8 CV,80 000 - 84 999,5,Oui,Excellent,Automatique,Importée neuve,
Hyundai,Tucson,2022,Diesel,6 CV,80 000 - 84 999,5,Oui,Excellent,Automatique,WW au Maroc,270 000 DH
Volkswagen,Touareg,2017,Diesel,12 CV,15 000 - 19 999,,Non,Excellent,Automatique,WW au Maroc,195 000 DH
Renault,Kangoo,2011,Diesel,6 CV,60 000 - 64 999,5,Oui,Très bon,Manuelle,WW au Maroc,78 000 DH
Dacia,Sandero,2022,Diesel,6 CV,70 000 - 74 999,5,Oui,Excellent,Manuelle,WW au Maroc,124 000 DH
Mercedes-Benz,Classe S,2010,Diesel,12 CV,350 000 - 399 999,5,Non,Excellent,Automatique,Importée neuve,155 000 DH
Hyundai,ix35,2014,Diesel,6 CV,140 000 - 149 999,5,Non,Très bon,Manuelle,WW au Maroc,153 000 DH
Renault,Kangoo,2013,Diesel,6 CV,60 000 - 64 999,,Oui,Bon,Manuelle,WW au Maroc,65 000 DH
Skoda,Octavia,2021,Diesel,8 CV,70 000 - 74 999,5,Non,Excellent,Manuelle,WW au Maroc,197 000 DH
Hyundai,Tucson,2017,Diesel,7 CV,170 000 - 179 999,5,Oui,Très bon,Manuelle,WW au Maroc,195 000 DH
Volkswagen,Golf 4,1999,Essence,8 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,Importée neuve,53 000 DH
Opel,Crossland,2020,Diesel,6 CV,150 000 - 159 999,5,Oui,Excellent,Manuelle,WW au Maroc,138 000 DH
Renault,Megane,2013,Diesel,6 CV,180 000 - 189 999,5,Oui,Très bon,Manuelle,WW au Maroc,105 000 DH
Land Rover,Range Rover Evoque,2016,Diesel,8 CV,150 000 - 159 999,5,Non,Très bon,Automatique,WW au Maroc,
Volvo,S80,2012,Diesel,8 CV,180 000 - 189 999,5,Non,Très bon,Automatique,,90 000 DH
Ssangyong,Kyron,2009,Diesel,8 CV,200 000 - 249 999,5,,Très bon,Manuelle,,
Peugeot,309,1986,Diesel,7 CV,Plus de 500 000,5,,Correct,Manuelle,Dédouanée,15 000 DH
Ford,Focus,2021,Diesel,6 CV,90 000 - 94 999,5,Non,Excellent,Manuelle,WW au Maroc,189 000 DH
Hyundai,H-1,2013,Diesel,9 CV,180 000 - 189 999,5,Non,Excellent,Manuelle,WW au Maroc,108 000 DH
Opel,Astra,2013,Diesel,6 CV,140 000 - 149 999,5,Non,Très bon,Manuelle,Dédouanée,140 000 DH
Ford,Fiesta,2016,Diesel,6 CV,140 000 - 149 999,5,Oui,Excellent,Manuelle,WW au Maroc,103 000 DH
BMW,X1,2018,Diesel,8 CV,100 000 - 109 999,5,Oui,Très bon,Automatique,WW au Maroc,249 000 DH
Volkswagen,Arteon,2019,Diesel,8 CV,100 000 - 109 999,5,Oui,Excellent,Automatique,WW au Maroc,255 000 DH
Dacia,Duster,2012,Diesel,6 CV,250 000 - 299 999,5,Non,Excellent,Manuelle,WW au Maroc,10 600 DH
Opel,Astra,2019,Diesel,6 CV,100 000 - 109 999,5,Non,Excellent,Manuelle,WW au Maroc,
Kia,Picanto,2022,Essence,6 CV,90 000 - 94 999,,Non,,Manuelle,WW au Maroc,120 000 DH
Hyundai,Tucson,2021,Diesel,6 CV,45 000 - 49 999,5,Oui,Excellent,Automatique,WW au Maroc,
BMW,Série 3,2005,Diesel,8 CV,250 000 - 299 999,5,Non,Très bon,Manuelle,Dédouanée,
Renault,Trafic,2021,Diesel,6 CV,100 000 - 109 999,5,Oui,Très bon,Manuelle,WW au Maroc,
Dacia,Sandero,2023,Diesel,6 CV,40 000 - 44 999,5,Oui,Excellent,Manuelle,WW au Maroc,163 000 DH
Citroen,C3,2012,Essence,6 CV,130 000 - 139 999,5,Non,Très bon,Manuelle,WW au Maroc,72 000 DH
Citroen,C-Elysée,2020,Essence,6 CV,110 000 - 119 999,5,Oui,Bon,Manuelle,Dédouanée,
Hyundai,Tucson,2008,Diesel,8 CV,190 000 - 199 999,5,Non,Très bon,Automatique,WW au Maroc,72 000 DH
DFSK,Super cab,2024,Essence,7 CV,5 000 - 9 999,,Oui,Excellent,Manuelle,WW au Maroc,
Kia,Sportage,2022,Diesel,6 CV,50 000 - 54 999,5,Oui,Excellent,Automatique,WW au Maroc,
Ford,Kuga,2021,Essence,8 CV,120 000 - 129 999,5,Non,Excellent,Manuelle,WW au Maroc,80 000 DH
BMW,Série 5,2022,Diesel,8 CV,50 000 - 54 999,5,Non,Neuf,Automatique,WW au Maroc,450 000 DH
Opel,Grandland,2021,Diesel,6 CV,40 000 - 44 999,5,Non,Excellent,Manuelle,WW au Maroc,
Fiat,500,2023,Essence,7 CV,30 000 - 34 999,3,Oui,Excellent,Automatique,WW au Maroc,145 000 DH
Volkswagen,Tiguan,2018,Diesel,8 CV,140 000 - 149 999,5,Oui,Très bon,Manuelle,WW au Maroc,
Renault,Clio,2025,Diesel,4 CV,45 000 - 49 999,5,,Bon,Manuelle,,
Audi,A3,2023,Diesel,8 CV,100 000 - 109 999,5,Non,Excellent,Automatique,WW au Maroc,356 000 DH
Renault,Kangoo,2019,Diesel,6 CV,10 000 - 14 999,5,Oui,Très bon,Manuelle,,
Land Rover,Range Rover Sport,2020,Diesel,12 CV,95 000 - 99 999,3,Oui,Neuf,Automatique,Importée neuve,
Audi,Q5,2014,Diesel,8 CV,200 000 - 249 999,5,Non,Excellent,Manuelle,WW au Maroc,178 000 DH
Dacia,Duster,2020,Diesel,6 CV,130 000 - 139 999,5,Oui,Neuf,Manuelle,WW au Maroc,165 000 DH
GMC,Yukon,2017,Essence,34 CV,85 000 - 89 999,5,Oui,Excellent,Automatique,Importée neuve,
Ford,Kuga,2016,Diesel,8 CV,100 000 - 109 999,5,Non,Excellent,Manuelle,WW au Maroc,
Land Rover,Range Rover Sport,2016,Diesel,12 CV,140 000 - 149 999,5,Non,Excellent,Automatique,Importée neuve,390 000 DH
Mercedes-Benz,220,1997,Diesel,8 CV,35 000 - 39 999,5,Non,Très bon,Manuelle,Dédouanée,58 000 DH
Porsche,Macan,2021,Essence,11 CV,95 000 - 99 999,5,Non,Très bon,Automatique,WW au Maroc,
Renault,19,1995,Diesel,7 CV,400 000 - 449 999,5,Non,Bon,Manuelle,Dédouanée,37 000 DH
Renault,19,1992,Diesel,7 CV,350 000 - 399 999,3,Non,Très bon,Manuelle,Dédouanée,28 000 DH
Hyundai,Tucson,2023,Diesel,7 CV,40 000 - 44 999,5,Non,Neuf,Automatique,WW au Maroc,
Volkswagen,Golf 4,2002,Diesel,8 CV,250 000 - 299 999,5,Non,Excellent,Manuelle,Dédouanée,70 000 DH
Audi,A4,2012,Diesel,8 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,140 000 DH
Peugeot,301,2023,Diesel,6 CV,85 000 - 89 999,5,Oui,Bon,Manuelle,WW au Maroc,128 000 DH
Land Rover,Range Rover,2017,Diesel,8 CV,120 000 - 129 999,5,Oui,Excellent,Automatique,WW au Maroc,
Ford,F350,1998,Essence,33 CV,75 000 - 79 999,5,Non,Très bon,Automatique,Importée neuve,
Fiat,500,2022,Essence,7 CV,10 000 - 14 999,5,Oui,Très bon,Automatique,WW au Maroc,148 000 DH
BMW,X6,2019,Diesel,12 CV,90 000 - 94 999,5,Non,Excellent,Automatique,WW au Maroc,
Mercedes-Benz,Classe C,2013,Diesel,9 CV,130 000 - 139 999,5,Oui,Excellent,Automatique,WW au Maroc,176 000 DH
Toyota,Hilux,2020,Diesel,10 CV,70 000 - 74 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Mercedes-Benz,190,1989,Diesel,10 CV,30 000 - 34 999,5,Non,Très bon,Manuelle,Dédouanée,50 000 DH
Opel,Astra,2016,Diesel,6 CV,140 000 - 149 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Audi,A3,2018,Diesel,8 CV,100 000 - 109 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Land Rover,Discovery Sport,2015,Diesel,8 CV,190 000 - 199 999,3,Oui,Très bon,Automatique,WW au Maroc,
BMW,Série 1,2016,Diesel,6 CV,100 000 - 109 999,5,Oui,Très bon,Manuelle,WW au Maroc,177 000 DH
Skoda,Karoq,2019,Diesel,6 CV,100 000 - 109 999,5,Oui,Excellent,Automatique,Dédouanée,
Honda,Jazz,2007,Essence,8 CV,0 - 4 999,,,Excellent,Manuelle,,57 000 DH
Nissan,Qashqai,2012,Diesel,8 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,Importée neuve,118 000 DH
Fiat,Punto,2017,Diesel,5 CV,170 000 - 179 999,,Non,Excellent,Manuelle,,83 000 DH
Nissan,Murano,2006,Essence,20 CV,160 000 - 169 999,5,Non,Correct,Automatique,WW au Maroc,41 000 DH
Nissan,Juke,2013,Diesel,6 CV,80 000 - 84 999,5,Non,Très bon,Manuelle,WW au Maroc,128 000 DH
Mini,Cooper,2010,Essence,8 CV,110 000 - 119 999,3,Oui,Excellent,Manuelle,,60 000 DH
Peugeot,Landtrek,2021,Diesel,8 CV,10 000 - 14 999,3,Oui,Neuf,Manuelle,WW au Maroc,185 000 DH
Hyundai,i10,2012,Essence,6 CV,170 000 - 179 999,5,Non,Bon,Manuelle,WW au Maroc,50 000 DH
BMW,Série 4,2022,Essence,11 CV,60 000 - 64 999,3,Oui,Excellent,Automatique,WW au Maroc,
Volkswagen,Tiguan,2023,Diesel,8 CV,140 000 - 149 999,5,Oui,Excellent,Automatique,Dédouanée,420 000 DH
Hyundai,i20,2012,Essence,7 CV,190 000 - 199 999,5,Non,Très bon,Manuelle,WW au Maroc,70 000 DH
Porsche,Macan,2023,Essence,11 CV,70 000 - 74 999,5,,Excellent,Automatique,Importée neuve,
Peugeot,5008,2018,Diesel,8 CV,180 000 - 189 999,5,Oui,Excellent,Automatique,WW au Maroc,180 000 DH
Dacia,Sandero,2018,Diesel,6 CV,150 000 - 159 999,5,Non,Très bon,Manuelle,WW au Maroc,125 000 DH
Renault,Kangoo,2014,Diesel,6 CV,180 000 - 189 999,5,Non,Bon,Manuelle,WW au Maroc,88 000 DH
Audi,A6,2020,Diesel,8 CV,75 000 - 79 999,5,Non,Très bon,Automatique,WW au Maroc,370 000 DH
Citroen,Berlingo,2017,Diesel,6 CV,200 000 - 249 999,,,Excellent,Manuelle,,130 000 DH
Geely,COOLRAY,2025,Essence,9 CV,0 - 4 999,5,Oui,Neuf,Automatique,WW au Maroc,
Skoda,Superb,2010,Diesel,8 CV,170 000 - 179 999,5,Oui,Très bon,Manuelle,WW au Maroc,108 000 DH
Renault,Kangoo,2008,Diesel,7 CV,190 000 - 199 999,5,Non,Bon,Manuelle,WW au Maroc,70 000 DH
Dacia,Lodgy,2020,Diesel,6 CV,200 000 - 249 999,5,Oui,Excellent,Manuelle,Dédouanée,148 000 DH
Renault,Clio,2025,Diesel,6 CV,5 000 - 9 999,5,Oui,Très bon,Manuelle,WW au Maroc,
Peugeot,Tepee,2021,Diesel,6 CV,95 000 - 99 999,5,Non,Excellent,Manuelle,WW au Maroc,
Ford,Fusion,2016,Diesel,8 CV,160 000 - 169 999,5,Non,Très bon,Automatique,WW au Maroc,149 000 DH
Ford,Focus,2016,Diesel,6 CV,140 000 - 149 999,5,Oui,Excellent,Manuelle,WW au Maroc,148 000 DH
Ford,Focus,2021,Diesel,6 CV,100 000 - 109 999,5,Non,Très bon,Automatique,WW au Maroc,
Dacia,Logan,2006,Diesel,6 CV,5 000 - 9 999,5,Non,Bon,Manuelle,WW au Maroc,
Volkswagen,Golf 8,2024,Diesel,8 CV,30 000 - 34 999,5,Oui,Excellent,Automatique,Importée neuve,
Peugeot,206,2005,Essence,6 CV,75 000 - 79 999,5,Non,Excellent,Manuelle,,
Audi,Q8,2021,Diesel,12 CV,100 000 - 109 999,5,Oui,Excellent,Automatique,WW au Maroc,
Dacia,Dokker,2021,Diesel,6 CV,120 000 - 129 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Toyota,Corolla,2021,Hybride,8 CV,60 000 - 64 999,5,Non,Excellent,Automatique,WW au Maroc,197 000 DH
Fiat,Fullback,2020,Diesel,10 CV,45 000 - 49 999,3,Oui,Excellent,Manuelle,WW au Maroc,
Toyota,Fortuner,2020,Diesel,10 CV,140 000 - 149 999,5,Oui,Très bon,Automatique,WW au Maroc,
Volkswagen,Polo,2018,Essence,6 CV,35 000 - 39 999,5,Oui,Excellent,Manuelle,WW au Maroc,137 000 DH
Renault,Kadjar,2021,Diesel,6 CV,50 000 - 54 999,5,Oui,Excellent,Automatique,WW au Maroc,242 000 DH
Toyota,Corolla,2020,Hybride,8 CV,50 000 - 54 999,5,Oui,Excellent,Automatique,WW au Maroc,210 000 DH
Nissan,Micra,2021,Diesel,6 CV,70 000 - 74 999,5,Non,Excellent,Manuelle,WW au Maroc,130 000 DH
Audi,Q8,2021,Diesel,16 CV,50 000 - 54 999,5,,Excellent,Automatique,Importée neuve,
Seat,Cordoba,2004,Diesel,8 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,47 000 DH
Renault,Express,2022,Diesel,6 CV,100 000 - 109 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Ford,Ranger,2006,Diesel,12 CV,300 000 - 349 999,5,Non,Très bon,Manuelle,WW au Maroc,75 000 DH
Volkswagen,Touran,2008,Diesel,8 CV,300 000 - 349 999,5,Non,Excellent,Manuelle,Dédouanée,110 000 DH
Volkswagen,Fox,2006,Essence,6 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,38 000 DH
Volkswagen,Polo,2012,Diesel,5 CV,190 000 - 199 999,5,Non,Excellent,Manuelle,WW au Maroc,
Volkswagen,Tiguan,2017,Diesel,8 CV,120 000 - 129 999,5,Oui,Excellent,Automatique,Dédouanée,155 000 DH
Mercedes-Benz,Classe GLC,2022,Diesel,9 CV,130 000 - 139 999,5,Oui,Neuf,Automatique,Dédouanée,
Volkswagen,Polo,2001,Diesel,8 CV,200 000 - 249 999,5,,Bon,Manuelle,,50 000 DH
Volkswagen,Tiguan,2011,Diesel,9 CV,300 000 - 349 999,5,Non,Très bon,Manuelle,Dédouanée,
Renault,Clio,2023,Diesel,6 CV,15 000 - 19 999,5,Oui,Neuf,Manuelle,WW au Maroc,163 000 DH
Volkswagen,Tiguan,2021,Diesel,8 CV,40 000 - 44 999,5,Oui,Excellent,Automatique,Dédouanée,
Renault,Clio,2021,Diesel,6 CV,70 000 - 74 999,5,Oui,Excellent,Manuelle,WW au Maroc,149 000 DH
Audi,Q5,2020,Diesel,8 CV,100 000 - 109 999,5,Oui,Excellent,Automatique,WW au Maroc,
Volkswagen,Tiguan,2021,Diesel,8 CV,120 000 - 129 999,5,Oui,Excellent,Manuelle,Dédouanée,400 000 DH
Volkswagen,Golf 7,2018,Diesel,8 CV,20 000 - 24 999,5,Oui,Très bon,Automatique,WW au Maroc,
Toyota,Corolla,2007,Diesel,8 CV,5 000 - 9 999,,,Bon,Manuelle,,
Renault,Clio,2020,Diesel,6 CV,170 000 - 179 999,5,Non,Neuf,Manuelle,WW au Maroc,112 000 DH
Citroen,C4,2007,Diesel,6 CV,300 000 - 349 999,5,Non,Très bon,Manuelle,WW au Maroc,65 000 DH
Audi,Q3,2013,Diesel,8 CV,170 000 - 179 999,5,Non,Excellent,Automatique,WW au Maroc,189 000 DH
Land Rover,Range Rover Evoque,2017,Diesel,8 CV,100 000 - 109 999,5,Non,Très bon,Automatique,Importée neuve,290 000 DH
Nissan,Sunny,2005,Essence,7 CV,180 000 - 189 999,5,Oui,Très bon,Automatique,WW au Maroc,48 000 DH
Jeep,Grand Cherokee,2018,Diesel,12 CV,250 000 - 299 999,5,Non,Excellent,Automatique,WW au Maroc,175 000 DH
Ford,Kuga,2019,Diesel,6 CV,30 000 - 34 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Toyota,Corolla,2005,Diesel,8 CV,190 000 - 199 999,5,Oui,Très bon,Manuelle,WW au Maroc,69 000 DH
Renault,Megane,2021,Diesel,6 CV,150 000 - 159 999,5,,Excellent,Automatique,WW au Maroc,220 000 DH
Volkswagen,Touran,2016,Diesel,8 CV,0 - 4 999,5,Non,Excellent,Automatique,Importée neuve,
Mercedes-Benz,Classe S,2007,Diesel,13 CV,200 000 - 249 999,5,Non,Très bon,Automatique,Dédouanée,109 000 DH
Suzuki,Alto,2009,Essence,5 CV,200 000 - 249 999,5,Non,Bon,Manuelle,,33 000 DH
Renault,Kadjar,2018,Diesel,6 CV,90 000 - 94 999,5,Oui,Excellent,Automatique,WW au Maroc,170 000 DH
Citroen,C-Elysée,2020,Diesel,6 CV,130 000 - 139 999,5,Non,Excellent,Manuelle,WW au Maroc,116 500 DH
Renault,Clio,2020,Diesel,6 CV,100 000 - 109 999,5,Oui,Excellent,Automatique,WW au Maroc,140 000 DH
Hyundai,Accent,2022,Diesel,6 CV,30 000 - 34 999,5,Oui,,Automatique,WW au Maroc,158 000 DH
Opel,Mokka,2023,Diesel,6 CV,40 000 - 44 999,5,Oui,Excellent,Manuelle,WW au Maroc,218 000 DH
Land Rover,Range Rover,2025,Hybride,16 CV,0 - 4 999,5,Oui,Neuf,Automatique,Importée neuve,
Dacia,Logan,2018,Diesel,6 CV,170 000 - 179 999,,,Très bon,Manuelle,,
Hyundai,Santa Fe,2010,Diesel,8 CV,15 000 - 19 999,5,Oui,Très bon,Manuelle,WW au Maroc,90 000 DH
Peugeot,3008,2022,Diesel,8 CV,95 000 - 99 999,5,Oui,Neuf,Automatique,WW au Maroc,
Renault,Clio,2017,Diesel,6 CV,200 000 - 249 999,5,Non,Très bon,Automatique,WW au Maroc,118 000 DH
